timestamp,lat,lon,alt,sats,accX,accY,accZ,gyroX,gyroY,gyroZ,pitch,roll
2025-06-05 10:45:13,50.066814,19.974283,203.36,28,100.94,-228.31,-603.87,18.27,-25.64,3.09,8.89,-159.29
2025-06-05 10:45:14,50.066833,19.974401,203.38,28,228.38,-105.02,438.85,-4.67,13.72,3.12,26.84,-13.46
2025-06-05 10:45:15,50.066853,19.97452,203.35,28,1.08,-258.1,-729.12,-6.05,-7.84,-17.22,0.08,-160.51
2025-06-05 10:45:16,50.066872,19.974636,203.13,28,749.13,-113.08,-113.64,27.42,21.19,6.33,77.92,-135.14
2025-06-05 10:45:17,50.066898,19.974752,203.03,28,787.7,-52.78,-91.42,-0.91,14.61,10.23,82.37,-150.0
2025-06-05 10:45:18,50.066921,19.974865,202.93,28,583.11,-115.03,109.99,30.11,19.61,1.2,74.73,-46.28
2025-06-05 10:45:19,50.066952,19.974976,203.07,28,671.0,273.88,-224.72,15.94,-10.48,-5.17,62.17,129.37
2025-06-05 10:45:20,50.066982,19.975082,203.02,28,806.01,-90.13,419.81,27.98,6.39,-6.03,61.96,-12.12
2025-06-05 10:45:21,50.067013,19.975185,203.05,28,287.21,-164.84,141.24,7.42,-15.2,-7.69,52.92,-49.41
2025-06-05 10:45:22,50.067047,19.975283,202.97,28,548.45,-104.29,-428.09,-42.47,24.52,4.5,51.22,-166.31
2025-06-05 10:45:23,50.067078,19.97538,203.03,28,843.37,7.77,-123.89,-4.64,-0.02,1.59,81.63,176.41
2025-06-05 10:45:24,50.067108,19.975473,203.09,28,672.71,-66.69,-322.14,1.31,-6.64,5.31,63.94,-168.3
2025-06-05 10:45:25,50.067139,19.975569,203.42,28,467.39,-90.62,-255.24,-14.62,-8.06,-0.28,59.91,-160.45
2025-06-05 10:45:26,50.067173,19.97566,203.53,28,704.94,2.89,273.32,-4.38,-6.3,-5.2,68.81,0.61
2025-06-05 10:45:27,50.067204,19.97575,203.59,28,548.45,-73.53,-241.81,42.52,3.44,-13.27,65.26,-163.09
2025-06-05 10:45:28,50.067238,19.975838,203.41,28,1084.82,54.4,272.59,-4.66,-4.33,-3.02,75.63,11.29
2025-06-05 10:45:29,50.067272,19.975929,203.25,28,-586.56,-364.54,-1626.58,142.25,21.83,-54.36,-19.39,-167.37
2025-06-05 10:45:30,50.067303,19.976023,203.39,28,598.74,-528.12,325.32,9.69,42.44,16.95,43.99,-58.37
2025-06-05 10:45:31,50.067341,19.976112,203.33,28,365.83,8.5,-909.54,71.34,38.05,-11.52,21.91,179.46
2025-06-05 10:45:32,50.067375,19.9762,203.31,28,748.4,-61.56,490.85,25.52,4.31,7.17,56.53,-7.15
2025-06-05 10:45:33,50.067406,19.976288,203.34,28,434.43,-188.76,-556.27,3.92,1.77,14.17,36.49,-161.26
2025-06-05 10:45:34,50.06744,19.976374,203.12,28,558.7,-251.02,117.32,16.12,0.41,-2.28,63.62,-64.95
2025-06-05 10:45:35,50.067474,19.976456,202.81,28,1059.19,-30.31,48.71,-91.83,41.02,15.34,86.9,-31.89
2025-06-05 10:45:36,50.067509,19.976536,202.58,28,798.93,42.68,541.88,43.73,-19.94,-1.33,55.77,4.5
2025-06-05 10:45:37,50.067543,19.976616,202.52,28,82.87,443.32,-322.38,20.86,23.55,-5.0,8.6,126.02
2025-06-05 10:45:38,50.067574,19.976694,202.3,28,971.78,-25.68,-300.16,-27.81,11.92,-0.05,72.78,-175.11
2025-06-05 10:45:39,50.067604,19.976776,202.07,28,96.78,304.65,-154.17,0.33,-7.58,13.38,15.83,116.84
2025-06-05 10:45:40,50.067635,19.976858,201.91,28,623.4,164.75,-1468.62,119.27,73.78,11.75,22.87,173.6
2025-06-05 10:45:41,50.067665,19.976944,201.67,28,250.35,-173.14,-494.26,-12.11,18.05,-13.92,25.55,-160.69
2025-06-05 10:45:42,50.067696,19.97703,201.61,28,838.24,-68.65,195.93,2.27,5.42,-10.72,76.09,-19.31
2025-06-05 10:45:43,50.067726,19.977116,201.47,27,270.12,-120.65,-730.58,82.75,3.02,13.05,20.04,-170.62
2025-06-05 10:45:44,50.067757,19.977201,201.41,27,100.94,88.34,-299.19,15.16,12.05,8.8,17.93,163.55
2025-06-05 10:45:45,50.067787,19.977285,201.46,27,666.12,-192.18,-343.13,-12.61,-2.78,11.58,59.44,-150.75
2025-06-05 10:45:46,50.067814,19.977369,201.49,27,251.81,-77.68,-239.86,5.89,8.64,12.31,44.96,-162.06
2025-06-05 10:45:47,50.067841,19.977444,201.6,27,354.6,-118.45,-144.16,5.66,10.97,-1.59,62.25,-140.59
2025-06-05 10:45:48,50.06786,19.977512,201.84,27,435.41,-180.46,-182.0,14.41,8.77,2.45,59.52,-135.24
2025-06-05 10:45:49,50.067883,19.977575,201.86,27,364.61,126.42,9.16,21.67,-1.86,1.7,70.83,85.85
2025-06-05 10:45:50,50.067902,19.977629,201.9,27,543.56,15.1,-162.22,-46.77,-1.0,-66.39,73.31,174.68
2025-06-05 10:45:51,50.067921,19.977671,202.14,27,472.52,0.45,-5.97,-8.91,10.89,3.16,89.27,175.72
2025-06-05 10:45:52,50.067947,19.977713,202.4,27,1225.94,-323.53,357.55,37.23,-1.73,53.61,68.53,-42.14
2025-06-05 10:45:53,50.067966,19.977764,202.36,27,-25.29,102.25,-282.83,63.66,-10.78,-19.64,-4.81,160.12
2025-06-05 10:45:54,50.067982,19.977818,202.2,27,675.89,-160.93,-47.97,2.91,-2.56,-23.95,76.05,-106.6
2025-06-05 10:45:55,50.068001,19.977871,202.05,27,363.63,19.49,-64.32,2.72,-13.41,30.53,79.53,163.14
2025-06-05 10:45:56,50.06802,19.977926,201.97,26,192.49,74.18,-602.41,45.16,10.19,-7.39,17.6,172.98
2025-06-05 10:45:57,50.068035,19.977989,201.89,27,785.99,-37.64,-147.33,-11.33,-14.64,-4.02,79.05,-165.67
2025-06-05 10:45:58,50.06805,19.978052,202.07,27,588.73,48.05,-93.38,-3.05,-0.86,-26.31,79.89,152.77
2025-06-05 10:45:59,50.068073,19.978115,201.92,27,388.78,-65.72,-101.19,3.91,3.95,6.61,72.76,-147.0
2025-06-05 10:46:00,50.068104,19.978178,201.86,27,98.49,22.91,-67.01,7.69,-1.27,10.8,54.28,161.13
2025-06-05 10:46:01,50.068134,19.978241,201.47,27,222.03,-35.93,-43.82,-13.05,13.69,-8.78,75.68,-140.65
2025-06-05 10:46:02,50.068165,19.978304,201.34,27,267.68,-61.08,-264.03,33.03,-1.44,15.53,44.65,-166.98
2025-06-05 10:46:03,50.068195,19.978367,201.47,26,442.73,-143.35,-62.37,-15.89,16.73,-24.47,70.55,-113.51
2025-06-05 10:46:04,50.068218,19.978428,201.81,26,373.4,-140.91,-132.93,22.83,3.45,28.06,62.58,-133.33
2025-06-05 10:46:05,50.068241,19.978483,201.91,26,546.25,-174.85,-108.27,7.91,-0.16,-35.22,69.37,-121.77
2025-06-05 10:46:06,50.06826,19.978527,201.93,27,-729.39,-20.55,142.22,28.78,-27.0,-81.3,-78.85,-8.22
2025-06-05 10:46:07,50.068279,19.978554,201.63,27,530.87,-25.19,114.14,-17.69,12.5,-49.23,77.58,-12.44
2025-06-05 10:46:08,50.068298,19.978559,201.54,27,710.55,-104.78,-225.21,-7.92,-2.88,-23.88,70.73,-155.05
2025-06-05 10:46:09,50.068317,19.978554,201.0,27,-38.47,-249.55,-310.66,10.98,5.55,-21.58,-5.51,-141.23
2025-06-05 10:46:10,50.068336,19.978542,200.95,26,533.8,-39.35,-531.85,-1.48,9.36,-0.92,45.03,-175.77
2025-06-05 10:46:11,50.068367,19.978527,200.83,26,770.61,-239.79,-247.92,-3.86,4.17,13.11,65.89,-135.96
2025-06-05 10:46:12,50.068401,19.97851,200.72,27,-69.47,-117.47,-263.3,14.53,4.03,-8.36,-13.55,-155.96
2025-06-05 10:46:13,50.068436,19.978497,200.71,27,477.89,35.11,42.37,39.25,14.17,3.59,83.43,39.65
2025-06-05 10:46:14,50.068466,19.978481,200.99,27,506.21,-245.89,377.57,114.64,27.86,-24.64,48.33,-33.07
2025-06-05 10:46:15,50.068501,19.97846,201.45,28,467.88,-131.15,393.2,16.0,40.8,11.64,48.46,-18.45
2025-06-05 10:46:16,50.068523,19.978441,202.9,28,903.67,-294.72,657.6,13.66,7.78,17.92,51.43,-24.14
2025-06-05 10:46:17,50.068562,19.978411,203.24,27,574.08,140.58,-569.21,3.77,7.22,8.7,44.4,166.13
2025-06-05 10:46:18,50.0686,19.97838,202.89,28,385.36,-91.35,-370.48,9.97,4.27,11.81,45.28,-166.15
2025-06-05 10:46:19,50.068634,19.978355,203.71,28,353.13,86.87,-142.2,-2.5,-14.5,3.36,64.74,148.58
2025-06-05 10:46:20,50.068665,19.978334,204.47,28,733.99,-146.53,-29.41,-10.27,28.44,3.47,78.49,-101.35
2025-06-05 10:46:21,50.06871,19.978312,203.82,28,1518.17,4.35,-405.88,-50.41,52.66,34.08,75.03,179.39
2025-06-05 10:46:22,50.068756,19.978294,203.59,28,701.28,-78.65,-344.84,4.16,-6.44,18.12,63.24,-167.15
2025-06-05 10:46:23,50.068794,19.978292,203.56,28,227.16,-148.48,-321.65,30.28,-1.25,-4.02,32.67,-155.22
2025-06-05 10:46:24,50.068832,19.978294,203.52,28,452.99,-156.29,-203.0,-0.33,-0.84,17.92,60.51,-142.41
2025-06-05 10:46:25,50.068867,19.978296,203.73,26,111.43,-47.89,-122.43,14.44,1.27,-6.23,40.29,-158.64
2025-06-05 10:46:26,50.068901,19.978298,203.93,27,351.91,-63.76,-25.51,6.22,2.22,-5.42,78.96,-111.8
2025-06-05 10:46:27,50.068932,19.9783,203.88,25,545.03,-65.96,-250.11,10.2,11.75,1.42,64.61,-165.23
2025-06-05 10:46:28,50.068954,19.978298,204.13,26,509.87,-67.91,-186.64,11.75,0.25,5.0,68.72,-160.0
2025-06-05 10:46:29,50.068985,19.978298,204.32,26,751.81,-196.09,137.82,11.42,8.11,-10.44,72.32,-54.9
2025-06-05 10:46:30,50.069016,19.9783,204.78,28,514.51,-86.47,-173.21,-10.61,1.17,-10.31,69.38,-153.47
2025-06-05 10:46:31,50.069038,19.978292,204.67,28,459.09,-90.13,-228.14,-9.36,4.7,4.48,61.88,-158.44
2025-06-05 10:46:32,50.069065,19.978277,204.62,26,732.28,-75.97,-466.91,5.59,-7.14,37.11,57.14,-170.76
2025-06-05 10:46:33,50.069084,19.978266,205.01,25,786.97,-3.22,53.6,-4.97,-55.47,30.8,86.1,-3.43
2025-06-05 10:46:34,50.069099,19.978266,204.79,26,32.09,-179.73,-85.08,2.84,-10.47,102.72,9.17,-115.33
2025-06-05 10:46:35,50.069111,19.978281,204.59,26,583.11,-204.88,48.96,57.05,-5.5,101.84,70.14,-76.56
2025-06-05 10:46:36,50.069118,19.978312,204.74,26,275.74,-122.11,-208.61,12.56,9.11,-2.58,48.76,-149.66
2025-06-05 10:46:37,50.069122,19.978355,204.77,26,324.08,-102.58,114.14,1.19,-7.05,-25.42,64.66,-41.95
2025-06-05 10:46:38,50.069126,19.978407,204.84,25,654.4,136.68,-578.73,-21.38,-2.06,3.14,47.74,166.71
2025-06-05 10:46:39,50.069134,19.978464,204.83,26,63.09,-111.13,-193.47,22.69,-2.77,8.23,15.79,-150.13
2025-06-05 10:46:40,50.069141,19.978527,204.8,26,286.24,-0.04,-384.88,-17.3,-22.28,1.67,36.64,-179.99
2025-06-05 10:46:41,50.069149,19.97859,204.91,27,376.81,190.14,-1010.61,-26.2,-17.88,-35.53,20.12,169.34
2025-06-05 10:46:42,50.069153,19.978655,205.02,27,137.56,184.04,-120.48,-28.72,-3.17,-37.3,32.02,123.21
2025-06-05 10:46:43,50.069172,19.978714,205.2,26,685.41,21.93,-28.19,-0.06,21.05,-15.78,87.02,142.12
2025-06-05 10:46:44,50.069195,19.978767,205.21,26,-16.5,29.99,58.23,39.78,3.8,4.97,-14.14,27.25
2025-06-05 10:46:45,50.069218,19.978823,205.09,26,247.18,-38.13,-391.47,27.75,-2.84,17.25,32.15,-174.44
2025-06-05 10:46:46,50.069244,19.978876,204.9,27,351.91,82.72,-100.94,11.91,9.59,7.81,69.65,140.67
2025-06-05 10:46:47,50.069267,19.978935,204.8,26,363.87,-79.39,327.77,9.94,1.28,-6.06,47.18,-13.62
2025-06-05 10:46:48,50.069286,19.978992,204.97,26,673.45,-220.5,-470.33,16.09,-10.89,21.59,52.36,-154.88
2025-06-05 10:46:49,50.069313,19.979042,205.35,26,372.42,-72.06,-336.78,-0.53,12.3,-10.89,47.24,-167.92
2025-06-05 10:46:50,50.069328,19.979084,205.57,27,457.62,-135.3,-344.84,9.91,11.95,-3.25,51.01,-158.58
2025-06-05 10:46:51,50.069344,19.979118,205.72,27,226.91,40.49,-1.58,-7.39,-10.14,-46.94,79.88,92.23
2025-06-05 10:46:52,50.069363,19.979137,205.81,28,557.72,-387.98,-126.58,-15.2,3.81,-13.41,53.81,-108.07
2025-06-05 10:46:53,50.069374,19.979145,205.92,28,316.76,-11.27,15.27,-10.94,-14.11,-46.05,86.57,-36.44
2025-06-05 10:46:54,50.069378,19.979149,206.17,27,187.85,-459.27,-335.32,2.5,24.0,-44.53,18.28,-126.13
2025-06-05 10:46:55,50.069382,19.979147,206.38,26,491.8,-121.62,-0.36,40.98,10.64,10.34,76.11,-90.17
2025-06-05 10:46:56,50.069386,19.979139,206.41,26,224.23,-270.55,-118.28,-4.02,5.77,-7.44,37.21,-113.61
2025-06-05 10:46:57,50.069386,19.979139,206.41,26,81.89,-410.69,127.33,72.91,-10.67,40.73,10.78,-72.77
2025-06-05 10:46:58,50.069389,19.979137,206.56,26,273.3,-10.78,8.43,8.78,-33.81,14.56,87.13,-51.98
2025-06-05 10:46:59,50.069397,19.979137,206.54,26,518.17,-42.03,212.04,11.94,4.91,5.31,67.36,-11.21
2025-06-05 10:47:00,50.069408,19.979136,206.74,26,338.0,-95.26,-179.56,-4.62,7.16,-18.66,58.98,-152.05
2025-06-05 10:47:01,50.069427,19.979132,206.84,27,355.33,30.72,-1314.32,-12.33,45.2,11.95,15.12,178.66
2025-06-05 10:47:02,50.069447,19.979128,206.87,26,737.17,-490.28,-441.52,45.19,-5.61,40.14,48.17,-132.0
2025-06-05 10:47:03,50.069473,19.979128,206.81,26,595.81,-146.04,561.65,-4.2,-13.34,-36.06,45.75,-14.57
2025-06-05 10:47:04,50.0695,19.979132,206.86,26,598.25,-135.05,-111.2,1.42,-31.55,15.36,73.7,-129.47
2025-06-05 10:47:05,50.06953,19.979132,206.86,26,469.83,-131.88,124.64,33.73,4.92,-20.05,68.88,-46.62
2025-06-05 10:47:06,50.069561,19.97913,206.82,26,-226.46,60.26,157.36,-39.23,0.77,-10.25,-53.35,20.95
2025-06-05 10:47:07,50.069592,19.979122,206.83,26,1049.42,-312.3,-7.93,16.89,8.03,1.16,73.42,-91.45
2025-06-05 10:47:08,50.069618,19.979113,206.8,27,25.74,-110.39,403.45,124.98,-25.14,-58.75,3.52,-15.3
2025-06-05 10:47:09,50.069649,19.979095,206.88,27,194.93,-179.48,-964.96,5.88,-16.28,45.88,11.23,-169.46
2025-06-05 10:47:10,50.069675,19.979071,206.73,27,453.72,-107.22,-295.04,22.27,-0.5,-6.66,55.32,-160.03
2025-06-05 10:47:11,50.069698,19.979042,206.45,26,487.9,247.76,278.94,-125.89,54.97,-79.03,52.6,41.61
2025-06-05 10:47:12,50.069714,19.97901,206.32,26,976.67,-314.98,-245.96,90.45,27.39,13.95,67.75,-127.99
2025-06-05 10:47:13,50.069729,19.97897,205.28,26,446.88,235.31,-741.57,-64.33,-7.84,28.83,29.87,162.4
2025-06-05 10:47:14,50.06974,19.97893,204.91,26,84.82,-60.83,-182.98,7.34,13.61,23.83,23.74,-161.61
2025-06-05 10:47:15,50.069756,19.978895,204.73,26,142.68,-36.66,-276.48,35.28,-8.55,-2.45,27.09,-172.45
2025-06-05 10:47:16,50.069775,19.978861,204.87,27,353.62,-156.54,-184.93,26.14,4.19,13.98,55.58,-139.75
2025-06-05 10:47:17,50.069794,19.97883,204.4,27,627.3,-60.83,78.74,4.88,2.02,0.45,80.99,-37.69
2025-06-05 10:47:18,50.069813,19.978802,204.08,27,-4.29,-71.57,-291.62,0.38,-4.44,-4.69,-0.82,-166.21
2025-06-05 10:47:19,50.069832,19.978775,203.76,25,624.86,-135.05,-311.39,13.47,0.33,16.41,61.49,-156.55
2025-06-05 10:47:20,50.069847,19.97875,203.43,27,623.88,-127.73,-15.01,44.81,11.58,-3.75,78.35,-96.7
2025-06-05 10:47:21,50.069859,19.978737,203.3,26,344.59,-362.59,-164.42,40.78,-0.84,-4.56,40.88,-114.39
2025-06-05 10:47:22,50.069862,19.978729,203.17,23,452.74,-202.19,-212.27,-19.41,8.75,5.73,57.08,-136.39
2025-06-05 10:47:23,50.069866,19.978733,203.87,24,432.23,-53.26,-178.09,-10.36,6.8,2.14,66.73,-163.35
2025-06-05 10:47:24,50.06987,19.978729,204.35,24,595.08,-95.26,-211.78,54.58,-17.19,-172.39,68.68,-155.78
2025-06-05 10:47:25,50.06987,19.978729,204.35,24,540.14,-18.6,-159.29,-16.83,10.28,-41.08,73.46,-173.34
2025-06-05 10:47:26,50.06987,19.978729,204.35,26,175.89,338.83,-246.7,-27.22,4.89,-27.88,22.77,126.06
2025-06-05 10:47:27,50.06987,19.978729,204.35,26,747.66,187.46,20.39,-24.5,1.08,1.75,75.84,83.79
2025-06-05 10:47:28,50.06987,19.978729,204.35,25,441.27,-9.56,-171.75,4.03,3.86,1.44,68.7,-176.81
2025-06-05 10:47:29,50.06987,19.978729,204.35,26,416.61,-35.44,-147.82,-42.86,-19.92,-4.59,69.95,-166.52
